Transaction ID,Customer ID,Date,Amount,Product,Amount_Normalized,Name,Email,Age,Location
T28936,C1658,2023-10-13,39.89929691985928,Monitor,0.030196996256902815,Name_1658,22Q91A661658@mrce.in,20.0,Medchal
T28937,C9345,2023-02-14,694.9028544639928,Keyboard,0.6918269363396771,Name_9345,unknown,26.0,Secunderabad
T28938,C1753,2023-02-05,766.882736489005,Speaker,0.7645350071323539,Name_1753,unknown,20.0,Kerala
T28939,C9876,2023-11-02,333.79051218964014,Desk,0.32706137952660314,Name_9876,unknown,27.0,Medchal
T28940,C6714,2023-12-16,58.12649416992372,Monitor,0.04860859003458161,Name_6714,22Q91A666714@mrce.in,18.0,Secunderabad
T28942,C4333,2023-08-27,43.49922566534718,Cable,0.03383334389615809,Name_4333,22Q91A664333@mrce.in,19.0,Medchal
T28943,C3654,2023-12-03,335.823053948038,Cable,0.329114483614872,Name_3654,22Q91A663654@mrce.in,18.0,Medchal
T28944,C3014,2023-03-15,792.3589030631991,Speaker,0.7902689048644851,Name_3014,22Q91A663014@mrce.in,23.0,Vijayawada
T28945,C8893,2023-09-29,911.9695470184134,Keyboard,0.9110895970299903,Name_8893,22Q91A668893@mrce.in,18.0,Kerala
T28946,C7653,2023-06-28,420.58343205251504,Monitor,0.4147323451375246,Name_7653,unknown,16.0,Medchal
T28947,C7101,2023-06-16,916.3227078429886,Monitor,0.9154867968655657,Name_7101,unknown,,Nizamabad
T28948,C4867,2023-09-08,860.1405797280808,Chair,0.8587362989022249,Name_4867,22Q91A664867@mrce.in,22.0,Guntur
T28949,C1765,2023-12-14,462.6312955530663,Keyboard,0.4572055883559081,Name_1765,22Q91A661765@mrce.in,24.0,Kerala
T28950,C1123,2023-08-01,896.0565185757232,Headphones,0.8950155834863871,Name_1123,22Q91A661123@mrce.in,18.0,Karimnagar
T28951,C3831,2023-08-08,517.573344530055,Cable,0.512703461846802,Name_3831,22Q91A663831@mrce.in,24.0,Guntur
T28952,C6701,2023-09-04,684.3166854580512,Speaker,0.6811336717238811,Name_6701,22Q91A666701@mrce.in,22.0,Nizamabad
T28953,C2959,2023-05-31,16.818305139108503,Headphones,0.00688250424680378,Name_2959,22Q91A662959@mrce.in,17.0,Nizamabad
T28954,C9615,2023-11-17,642.325712485464,Chair,0.6387178945698794,Name_9615,22Q91A669615@mrce.in,16.0,Guntur
T28955,C1541,2023-11-01,659.6998178042813,Desk,0.6562677660609306,Name_1541,22Q91A661541@mrce.in,16.0,Visakhapatnam
T28956,C8715,2023-07-01,323.6228690256162,Chair,0.3167908747943553,Name_8715,22Q91A668715@mrce.in,20.0,Nizamabad
T28957,C5468,2023-05-21,829.4200359847965,Chair,0.8277049689467233,Name_5468,22Q91A665468@mrce.in,17.0,Karimnagar
T28958,C7054,2023-03-24,253.2329572362436,Desk,0.24568885926599474,Name_7054,22Q91A667054@mrce.in,26.0,Visakhapatnam
T28959,C5671,2023-06-01,582.8580826664949,Chair,0.5786486569286196,Name_5671,22Q91A665671@mrce.in,16.0,Nizamabad
T28960,C1739,2023-04-14,510.6188851766438,Headphones,0.5056786472907445,Name_1739,22Q91A661739@mrce.in,27.0,Warangal
T28961,C4190,2023-06-26,470.06478671772845,Keyboard,0.46471428087709316,Name_4190,22Q91A664190@mrce.in,24.0,Guntur
T28962,C2534,2023-05-03,30.92448990415405,Speaker,0.02113139507098037,Name_2534,unknown,23.0,Secunderabad
T28963,C5270,2023-06-14,968.0839490216688,Chair,0.9677716837264323,Name_5270,22Q91A665270@mrce.in,17.0,Visakhapatnam
T28964,C8691,2023-08-05,746.1650417189254,Speaker,0.743607720568025,Name_8691,22Q91A668691@mrce.in,18.0,Hyderabad
T28965,C2419,2023-12-29,34.97282035922146,Chair,0.025220680702442072,Name_2419,unknown,18.0,Visakhapatnam
T28966,C5077,2023-10-09,374.7082455086672,Speaker,0.36839305953410706,Name_5077,22Q91A665077@mrce.in,25.0,Karimnagar
T28967,C0485,2023-08-24,339.45302008697234,Keyboard,0.3327811725226552,Name_485,22Q91A66485@mrce.in,17.0,Guntur
T28968,C0665,,348.2588819729606,Laptop,0.34167611943538406,Name_665,22Q91A66665@mrce.in,27.0,Karimnagar
T28969,C3455,2023-04-15,544.349151879638,Mouse,0.539750148247706,Name_3455,22Q91A663455@mrce.in,23.0,Medchal
T28970,C0628,2023-06-20,25.371072756938734,Desk,0.015521796448122283,Name_628,22Q91A66628@mrce.in,24.0,Guntur
T28971,C9877,2023-11-25,196.74132381073335,Speaker,0.18862572486312548,Name_9877,unknown,23.0,Secunderabad
T28972,C8924,2023-03-06,170.37989980428966,Mouse,0.16199761393915582,Name_8924,22Q91A668924@mrce.in,16.0,Hyderabad
T28973,C4288,2023-03-08,264.0559059789972,Desk,0.25662129901492625,Name_4288,22Q91A664288@mrce.in,25.0,Medchal
T28974,C9437,2023-05-22,852.003614862509,Speaker,0.8505170159464968,Name_9437,22Q91A669437@mrce.in,21.0,Nizamabad
T28975,C5167,2023-10-15,52.06882901045466,Chair,0.04248964214439252,Name_5167,22Q91A665167@mrce.in,24.0,Karimnagar
T28976,C3875,2023-07-15,295.8900330036996,Mouse,0.2887774778835,Name_3875,unknown,25.0,Vijayawada
T28977,C9332,2023-07-07,912.9223633797192,Desk,0.9120520526148183,Name_9332,22Q91A669332@mrce.in,23.0,Guntur
T28978,C4541,2023-04-11,829.4995380513432,Chair,0.8277852753006658,Name_4541,22Q91A664541@mrce.in,19.0,Nizamabad
T28979,C7477,2023-12-28,609.0402967494391,Monitor,0.6050957449412149,Name_7477,22Q91A667477@mrce.in,25.0,Warangal
T28980,C0708,2023-06-04,259.98739346240814,Cable,0.25251162714891434,Name_708,22Q91A66708@mrce.in,18.0,Nizamabad
T28981,C8625,2023-05-13,660.2418509654337,Headphones,0.6568152827328717,Name_8625,unknown,24.0,Guntur
T28982,C8665,2023-03-08,808.939463250857,Desk,0.8070172032777494,Name_8665,22Q91A668665@mrce.in,18.0,Secunderabad
T28984,C1915,2023-06-18,63.53002776428057,Monitor,0.05406678879868327,Name_1915,22Q91A661915@mrce.in,19.0,Visakhapatnam
T28985,C1106,2023-04-18,988.5870328800916,Laptop,0.9884821882550223,Name_1106,22Q91A661106@mrce.in,21.0,Guntur
T28986,C3181,2023-01-02,370.36100932439166,Headphones,0.3640018442758081,Name_3181,22Q91A663181@mrce.in,24.0,Vijayawada
T28987,C8550,2023-02-12,846.4830600767822,Laptop,0.8449406121391662,Name_8550,unknown,20.0,Warangal
T28988,C0568,2023-05-09,205.0602114666602,Monitor,0.197028771041963,Name_568,22Q91A66568@mrce.in,21.0,Visakhapatnam
T28989,C8672,2023-06-25,856.9301434990776,Desk,0.8554933841037174,Name_8672,22Q91A668672@mrce.in,23.0,Nizamabad
T28990,C0867,2023-10-08,930.5043295898198,Chair,0.9298118878342514,Name_867,22Q91A66867@mrce.in,16.0,Visakhapatnam
T28991,C1029,,611.2543799113141,Speaker,0.607332227007392,Name_1029,22Q91A661029@mrce.in,26.0,Secunderabad
T28992,C1814,2023-11-19,822.1913875720537,Monitor,0.8204031914813693,Name_1814,unknown,21.0,Hyderabad
T28993,C3729,2023-09-09,881.7005059182306,Speaker,0.8805143373709958,Name_3729,22Q91A663729@mrce.in,26.0,Karimnagar
T28994,C5514,2023-04-05,836.7317080178078,Webcam,0.8350906099457498,Name_5514,22Q91A665514@mrce.in,19.0,Vijayawada
T28995,C3527,2023-04-01,937.8129648545528,Keyboard,0.9371944613433522,Name_3527,22Q91A663527@mrce.in,23.0,Vijayawada
T28996,C4804,2023-07-24,266.0199911869336,Keyboard,0.2586052540079598,Name_4804,22Q91A664804@mrce.in,20.0,Guntur
T28997,C6570,2023-12-11,128.22587823587062,Speaker,0.11941713869848228,Name_6570,22Q91A666570@mrce.in,22.0,Vijayawada
T28998,C1051,2023-02-25,876.95541413072,Cable,0.875721241579533,Name_1051,22Q91A661051@mrce.in,25.0,Warangal
T29000,C6279,2023-08-18,169.79832675880044,Desk,0.1614101573752808,Name_6279,22Q91A666279@mrce.in,22.0,Karimnagar
T29001,C1653,2023-03-31,707.8990716165322,Headphones,0.7049546304978237,Name_1653,22Q91A661653@mrce.in,27.0,Vijayawada
T29002,C8200,2023-02-23,550.0282400129443,Cable,0.5454866892146777,Name_8200,unknown,17.0,Hyderabad
T29003,C4709,2023-09-08,243.41953694946383,Speaker,0.23577616092784612,Name_4709,22Q91A664709@mrce.in,27.0,Medchal
T29004,C9477,2023-02-16,715.9044654934316,Keyboard,0.713041011419129,Name_9477,22Q91A669477@mrce.in,,Medchal
T29005,C5319,2023-05-26,658.8318137697507,Headphones,0.6553909808118377,Name_5319,22Q91A665319@mrce.in,17.0,Hyderabad
T29006,C5860,2023-07-28,422.49568032688,Speaker,0.4166639387855579,Name_5860,22Q91A665860@mrce.in,26.0,Guntur
T29008,C8371,2023-04-28,831.3704748348517,Desk,0.8296751395276827,Name_8371,22Q91A668371@mrce.in,25.0,Warangal
T29009,C6594,2023-08-05,230.93273925648612,Chair,0.22316303980159344,Name_6594,22Q91A666594@mrce.in,21.0,Secunderabad
T29010,C3596,2023-05-02,695.7340756747542,Monitor,0.6926665666493713,Name_3596,22Q91A663596@mrce.in,24.0,Secunderabad
T29011,C4911,2023-06-03,998.1155403466364,Mouse,0.9981070914354047,Name_4911,22Q91A664911@mrce.in,22.0,Kerala
T29012,C3255,2023-01-18,931.7459441712394,Chair,0.9310660632836041,Name_3255,22Q91A663255@mrce.in,23.0,Vijayawada
T29013,C4454,2023-11-01,489.691760700648,Mouse,0.4845398123123942,Name_4454,22Q91A664454@mrce.in,18.0,Guntur
T29014,C2424,2023-07-12,93.52001337961144,Desk,0.08436016989137707,Name_2424,22Q91A662424@mrce.in,22.0,Guntur
T29015,C8109,2023-06-07,894.2324881704645,Webcam,0.8931731001687921,Name_8109,22Q91A668109@mrce.in,,Hyderabad
T29016,C4798,2023-04-07,22.212301027189312,Headphones,0.012331068815855255,Name_4798,22Q91A664798@mrce.in,25.0,Visakhapatnam
T29017,C6982,2023-06-02,321.6687338509106,Monitor,0.3148169704946569,Name_6982,22Q91A666982@mrce.in,22.0,Karimnagar
T29018,C9943,,732.0733052742055,Webcam,0.729373424231468,Name_9943,unknown,26.0,Guntur
T29019,C7938,2023-02-04,790.6429799937605,Cable,0.7885356225570178,Name_7938,22Q91A667938@mrce.in,27.0,Warangal
T29020,C6682,2023-04-17,580.0932179778199,Speaker,0.5758558213214912,Name_6682,22Q91A666682@mrce.in,16.0,Hyderabad
T29021,C4878,2023-12-04,330.0615356002702,Laptop,0.3232946785232598,Name_4878,22Q91A664878@mrce.in,24.0,Visakhapatnam
T29022,C4178,2023-09-27,124.41111692748812,Desk,0.1155637851299024,Name_4178,22Q91A664178@mrce.in,18.0,Karimnagar
T29023,C3430,2023-06-12,500.0776994725811,Webcam,0.49503082105308255,Name_3430,22Q91A663430@mrce.in,24.0,Secunderabad
T29024,C0185,2023-02-03,615.2061166902892,Webcam,0.6113239417670786,Name_185,22Q91A66185@mrce.in,21.0,Vijayawada
T29025,C3134,2023-01-07,978.526532304855,Laptop,0.9783199100259488,Name_3134,22Q91A663134@mrce.in,22.0,Warangal
T29026,C4979,2023-08-16,975.527008035642,Desk,0.9752900408906464,Name_4979,unknown,25.0,Hyderabad
T29027,C8699,2023-07-07,819.0755460072984,Laptop,0.8172558283196699,Name_8699,22Q91A668699@mrce.in,18.0,Hyderabad
T29028,C6138,2023-10-17,125.437428933053,Speaker,0.11660047988205627,Name_6138,22Q91A666138@mrce.in,20.0,Secunderabad
T29029,C1933,2023-09-26,923.9533823868112,Mouse,0.9231946675833217,Name_1933,22Q91A661933@mrce.in,26.0,Guntur
T29030,C6175,2023-09-17,445.1500808647585,Laptop,0.43954752391704444,Name_6175,22Q91A666175@mrce.in,16.0,Karimnagar
T29031,C5413,2023-02-17,93.72089217622326,Monitor,0.08456308089031042,Name_5413,22Q91A665413@mrce.in,21.0,Nizamabad
T29032,C1197,2023-04-18,703.7850676351127,Mouse,0.7007990069498654,Name_1197,22Q91A661197@mrce.in,19.0,Kerala
T29033,C5248,2023-05-21,719.1478861977133,Headphones,0.7163172443823256,Name_5248,22Q91A665248@mrce.in,23.0,Secunderabad
T29034,C4182,2023-08-03,114.271706692667,Webcam,0.1053217989469688,Name_4182,22Q91A664182@mrce.in,,Warangal
T29036,C6172,2023-02-02,959.2947579539506,Chair,0.9588935762833004,Name_6172,22Q91A666172@mrce.in,22.0,Warangal
T29037,C2621,2023-01-23,673.1031248505465,Keyboard,0.6698066684619819,Name_2621,22Q91A662621@mrce.in,25.0,Guntur
T29038,C6547,2023-03-08,269.2011053417338,Mouse,0.2618185500937526,Name_6547,22Q91A666547@mrce.in,16.0,Kerala
T29039,C8875,2023-06-09,518.5185826282282,Monitor,0.5136582625025468,Name_8875,22Q91A668875@mrce.in,23.0,Hyderabad
T29040,C5932,2023-01-03,647.1554162762984,Speaker,0.6435964583470417,Name_5932,22Q91A665932@mrce.in,17.0,Guntur
T29041,C1730,2023-05-04,480.1421484355077,Mouse,0.4748935908254631,Name_1730,22Q91A661730@mrce.in,27.0,Medchal
T29042,C9610,2023-11-08,215.42113592367835,Chair,0.2074945124089283,Name_9610,22Q91A669610@mrce.in,21.0,Karimnagar
T29043,C0019,2023-07-15,77.41478798083494,Chair,0.06809201501972342,Name_19,22Q91A6619@mrce.in,,Visakhapatnam
T29044,C5972,2023-02-02,821.0246174923426,Mouse,0.8192246177025886,Name_5972,22Q91A665972@mrce.in,25.0,Kerala
T29045,C0465,2023-02-01,609.4015370965019,Cable,0.6054606397977845,Name_465,22Q91A66465@mrce.in,16.0,Hyderabad
T29046,C8883,2023-05-25,48.73625876206449,Laptop,0.039123357750409725,Name_8883,unknown,23.0,Warangal
T29047,C9203,2023-03-14,838.0443276986585,Monitor,0.8364165088218551,Name_9203,22Q91A669203@mrce.in,21.0,Nizamabad
T29048,C5311,2023-09-18,497.9530727121311,Cable,0.49288470037934845,Name_5311,22Q91A665311@mrce.in,20.0,Kerala
T29049,C8080,2023-10-04,454.3864721498207,Keyboard,0.44887735570517945,Name_8080,22Q91A668080@mrce.in,21.0,Warangal
T29050,C4021,2023-09-16,41.735019544083954,Desk,0.03205129007849405,Name_4021,22Q91A664021@mrce.in,21.0,Guntur
T29051,C0163,2023-08-19,918.8305320758406,Keyboard,0.9180199916517758,Name_163,22Q91A66163@mrce.in,23.0,Nizamabad
T29052,C9828,2023-07-14,150.50381909093576,Headphones,0.1419204556703312,Name_9828,22Q91A669828@mrce.in,27.0,Karimnagar
T29053,C0295,2023-10-20,640.8982304092161,Mouse,0.6372759712861062,Name_295,22Q91A66295@mrce.in,17.0,Hyderabad
T29054,C8771,2023-08-24,139.7349262655475,Monitor,0.13104261869867573,Name_8771,22Q91A668771@mrce.in,22.0,Guntur
T29055,C7241,2023-10-18,719.7755885136932,Mouse,0.7169512968862062,Name_7241,22Q91A667241@mrce.in,24.0,Guntur
T29056,C6845,2023-02-02,640.1099945224055,Keyboard,0.6364797611639551,Name_6845,22Q91A666845@mrce.in,23.0,Kerala
T29057,C1586,2023-07-01,81.95553859808304,Mouse,0.07267870241129265,Name_1586,22Q91A661586@mrce.in,16.0,Warangal
T29058,C3381,2023-09-16,188.6061267295025,Mouse,0.1804082275756338,Name_3381,22Q91A663381@mrce.in,19.0,Karimnagar
T29059,C5428,,766.1711087958266,Monitor,0.763816180215193,Name_5428,22Q91A665428@mrce.in,16.0,Karimnagar
T29060,C6813,2023-05-26,894.3277951353735,Webcam,0.8932693713122934,Name_6813,unknown,21.0,Karimnagar
T29061,C0195,2023-05-11,374.77365374435686,Monitor,0.3684591294761125,Name_195,22Q91A66195@mrce.in,18.0,Secunderabad
T29062,C9034,2023-04-03,457.8419817079951,Laptop,0.45236782313180307,Name_9034,22Q91A669034@mrce.in,26.0,Karimnagar
T29063,C6344,2023-12-23,284.131319363597,Cable,0.27689980651584883,Name_6344,22Q91A666344@mrce.in,27.0,Nizamabad
T29064,C2932,2023-05-13,969.7076227127568,Desk,0.9694117834092133,Name_2932,22Q91A662932@mrce.in,18.0,Nizamabad
T29065,C7042,2023-01-09,326.6332234338884,Desk,0.31983168363246434,Name_7042,22Q91A667042@mrce.in,22.0,Kerala
T29066,C5700,2023-07-23,90.17499357157732,Mouse,0.080981309991038,Name_5700,22Q91A665700@mrce.in,21.0,Vijayawada
T29067,C8638,2023-01-16,245.72499083192344,Desk,0.23810493807194974,Name_8638,22Q91A668638@mrce.in,18.0,Medchal
T29068,C8272,2023-12-13,485.9907975334282,Monitor,0.48080140813065625,Name_8272,22Q91A668272@mrce.in,19.0,Kerala
T29070,C7637,2023-06-27,485.1501783129012,Headphones,0.47995228473567036,Name_7637,22Q91A667637@mrce.in,24.0,Hyderabad
T29071,C1861,2023-09-03,661.7929040374985,Keyboard,0.6583820271258076,Name_1861,22Q91A661861@mrce.in,18.0,Medchal
T29072,C5562,2023-07-04,319.7240349541321,Webcam,0.3128525979355538,Name_5562,22Q91A665562@mrce.in,16.0,Nizamabad
T29073,C0931,2023-02-26,468.7291862677607,Chair,0.46336516874555006,Name_931,22Q91A66931@mrce.in,20.0,Nizamabad
T29074,C1935,2023-12-29,822.3475844363691,Monitor,0.8205609685205744,Name_1935,22Q91A661935@mrce.in,18.0,Warangal
T29075,C4368,2023-03-27,905.6126437475187,Keyboard,0.9046683837681818,Name_4368,22Q91A664368@mrce.in,19.0,Nizamabad
T29076,C2172,2023-01-17,749.8658952136403,Cable,0.7473460139677496,Name_2172,unknown,25.0,Karimnagar
T29078,C4748,2023-11-09,660.9179915854914,Headphones,0.657498263569821,Name_4748,unknown,21.0,Warangal
T29079,C4393,2023-07-10,917.546250551644,Mouse,0.9167227176169759,Name_4393,22Q91A664393@mrce.in,21.0,Guntur
T29081,C2835,2023-01-05,99.83096210014908,Keyboard,0.09073496370088005,Name_2835,22Q91A662835@mrce.in,17.0,Visakhapatnam
T29082,C9847,2023-06-24,625.1560647129927,Laptop,0.6213745490321307,Name_9847,22Q91A669847@mrce.in,26.0,Kerala
T29083,C7117,2023-05-12,272.2546490375846,Desk,0.2649029851464428,Name_7117,22Q91A667117@mrce.in,22.0,Hyderabad
T29084,C2929,2023-03-29,974.123770966896,Monitor,0.973872607890439,Name_2929,22Q91A662929@mrce.in,18.0,Nizamabad
T29085,C7426,2023-07-02,443.95876847001625,Chair,0.43834415953943945,Name_7426,22Q91A667426@mrce.in,25.0,Guntur
T29086,C5751,2023-10-15,156.5526538230133,Monitor,0.1480304837995836,Name_5751,22Q91A665751@mrce.in,17.0,Visakhapatnam
T29087,C6495,2023-04-20,372.6754807194909,Cable,0.3663397301587556,Name_6495,22Q91A666495@mrce.in,22.0,Secunderabad
T29088,C1673,2023-03-07,277.74964911830654,Desk,0.2704535757230717,Name_1673,22Q91A661673@mrce.in,22.0,Hyderabad
T29089,C8191,2023-04-10,827.4825065224636,Monitor,0.8257478383520768,Name_8191,22Q91A668191@mrce.in,,Warangal
T29090,C7445,2023-11-23,643.9346392505853,Headphones,0.6403430981385378,Name_7445,22Q91A667445@mrce.in,18.0,Kerala
T29091,C4351,2023-08-16,280.74771290140814,Monitor,0.27348196959716786,Name_4351,22Q91A664351@mrce.in,18.0,Medchal
T29092,C1288,2023-08-20,797.2657854049144,Desk,0.7952254279739394,Name_1288,22Q91A661288@mrce.in,23.0,Warangal
T29093,C6611,2023-08-23,161.26482531851022,Laptop,0.15279032625893596,Name_6611,22Q91A666611@mrce.in,16.0,Guntur
T29094,C9251,2023-09-21,214.8643183292769,Cable,0.20693206173613782,Name_9251,unknown,23.0,Guntur
T29095,C8794,2023-02-05,109.45138963592318,Desk,0.10045271686535201,Name_8794,22Q91A668794@mrce.in,22.0,Karimnagar
T29096,C6884,2023-09-25,594.6733452495423,Monitor,0.590583449319968,Name_6884,22Q91A666884@mrce.in,18.0,Guntur
T29097,C5188,2023-06-05,54.64217888952653,Chair,0.04508902547092905,Name_5188,22Q91A665188@mrce.in,22.0,Secunderabad
T29098,C0131,2023-01-02,705.9151049289011,Cable,0.7029505928929208,Name_131,22Q91A66131@mrce.in,26.0,Warangal
T29099,C8045,2023-03-19,212.5120035232166,Chair,0.2045559495971062,Name_8045,22Q91A668045@mrce.in,21.0,Warangal
T29100,C8303,2023-05-27,659.0366770347513,Mouse,0.6555979165882717,Name_8303,22Q91A668303@mrce.in,18.0,Kerala
T29101,C2735,2023-12-07,620.7083700430643,Speaker,0.6168818589939199,Name_2735,22Q91A662735@mrce.in,24.0,Nizamabad
T29102,C9023,2023-11-01,138.3171868049055,Speaker,0.12961053659226007,Name_9023,22Q91A669023@mrce.in,23.0,Hyderabad
T29103,C8858,2023-10-20,54.7911293508456,Cable,0.045239482798469906,Name_8858,unknown,17.0,Hyderabad
T29104,C1067,2023-06-29,50.05015443869907,Webcam,0.040450545530986294,Name_1067,22Q91A661067@mrce.in,,Visakhapatnam
T29105,C4971,2023-03-01,153.19812805850233,Laptop,0.1446420217751923,Name_4971,22Q91A664971@mrce.in,21.0,Secunderabad
T29106,C3789,2023-08-13,543.5733256525118,Chair,0.5389664733283013,Name_3789,22Q91A663789@mrce.in,17.0,Warangal
T29107,C1318,2023-10-25,557.1760336400988,Desk,0.5527067939221848,Name_1318,22Q91A661318@mrce.in,24.0,Kerala
T29108,C0285,2023-09-20,318.75182819399737,Headphones,0.311870555787771,Name_285,22Q91A66285@mrce.in,24.0,Secunderabad
T29109,C6967,2023-10-25,67.8916895624728,Mouse,0.058472575608482104,Name_6967,22Q91A666967@mrce.in,22.0,Karimnagar
T29110,C7795,2023-07-04,716.9394898955832,Speaker,0.7140865067073491,Name_7795,22Q91A667795@mrce.in,,Medchal
T29111,C4115,2023-09-29,173.19788778149652,Webcam,0.16484411025973147,Name_4115,22Q91A664115@mrce.in,23.0,Karimnagar
T29112,C0048,2023-04-25,716.1425935682294,Webcam,0.7132815485307917,Name_48,22Q91A6648@mrce.in,27.0,Guntur
T29113,C9961,2023-10-27,176.9476033477691,Mouse,0.16863176004707361,Name_9961,22Q91A669961@mrce.in,,Warangal
T29114,C6139,2023-02-07,123.17441782802172,Headphones,0.11431457489026908,Name_6139,22Q91A666139@mrce.in,22.0,Warangal
T29115,C4862,2023-09-13,837.2193898648943,Monitor,0.835583225455316,Name_4862,22Q91A664862@mrce.in,18.0,Guntur
T29116,C3260,2023-08-22,633.4687891213732,Cable,0.6297713696125606,Name_3260,22Q91A663260@mrce.in,25.0,Karimnagar
T29117,C7843,2023-10-28,78.1176453438444,Headphones,0.06880198288114736,Name_7843,unknown,20.0,Visakhapatnam
T29118,C3416,2023-08-31,94.4981893061946,Mouse,0.08534824159303653,Name_3416,22Q91A663416@mrce.in,27.0,Visakhapatnam
T29119,C6451,2023-06-07,213.4063448373575,Desk,0.20545933856846874,Name_6451,22Q91A666451@mrce.in,,Visakhapatnam
T29120,C8760,2023-12-16,588.7338990730384,Chair,0.584583916382133,Name_8760,22Q91A668760@mrce.in,26.0,Visakhapatnam
T29121,C6165,2023-07-31,894.6131140126296,Mouse,0.8935575766349808,Name_6165,22Q91A666165@mrce.in,24.0,Medchal
T29122,C7788,2023-10-18,983.7779886989778,Laptop,0.9836244930917539,Name_7788,22Q91A667788@mrce.in,20.0,Karimnagar
T29123,C4066,2023-03-02,272.6550874082698,Speaker,0.2653074745757776,Name_4066,22Q91A664066@mrce.in,22.0,Hyderabad
T29124,C0082,2023-05-13,691.5765349873151,Laptop,0.6884669659537115,Name_82,22Q91A6682@mrce.in,16.0,Nizamabad
T29125,C3006,2023-04-19,855.8434316903832,Speaker,0.8543956785102249,Name_3006,22Q91A663006@mrce.in,19.0,Warangal
T29126,C8409,2023-11-30,209.67421420872145,Desk,0.20168945161783308,Name_8409,22Q91A668409@mrce.in,23.0,Kerala
T29127,C0335,2023-10-24,476.3144313881352,Mouse,0.47102715045038734,Name_335,unknown,16.0,Nizamabad
T29128,C8751,2023-12-26,935.0446305133294,Keyboard,0.9343981209827286,Name_8751,22Q91A668751@mrce.in,,Nizamabad
T29129,C9066,2023-10-11,443.70246963724,Mouse,0.43808526784424184,Name_9066,22Q91A669066@mrce.in,18.0,Hyderabad
T29130,C8945,2023-05-18,609.7628720647507,Mouse,0.6058256302327809,Name_8945,22Q91A668945@mrce.in,21.0,Warangal
T29132,C7069,2023-05-05,564.835681461535,Laptop,0.5604439310274448,Name_7069,22Q91A667069@mrce.in,26.0,Vijayawada
T29133,C9871,2023-06-29,936.598863828294,Monitor,0.9359680777916813,Name_9871,22Q91A669871@mrce.in,27.0,Kerala
T29134,C3898,2023-08-10,78.9858902363958,Mouse,0.06967901142491562,Name_3898,22Q91A663898@mrce.in,24.0,Secunderabad
T29135,C7959,2023-06-09,232.34075842823387,Cable,0.22458530328323276,Name_7959,22Q91A667959@mrce.in,23.0,Nizamabad
T29136,C8102,2023-07-23,497.3588462493516,Laptop,0.49228446238913276,Name_8102,22Q91A668102@mrce.in,21.0,Karimnagar
T29137,C4649,2023-02-14,245.25286247775944,Desk,0.2376280334031444,Name_4649,22Q91A664649@mrce.in,23.0,Hyderabad
T29138,C9675,2023-01-16,560.5376316708825,Speaker,0.5561023997598523,Name_9675,22Q91A669675@mrce.in,17.0,Karimnagar
T29140,C3587,2023-10-18,756.3962574699251,Webcam,0.7539424410231147,Name_3587,22Q91A663587@mrce.in,18.0,Warangal
T29141,C3795,2023-04-15,590.9777834495835,Desk,0.586850501148745,Name_3795,unknown,27.0,Secunderabad
T29142,C9176,2023-05-25,406.0059199486808,Headphones,0.4000073587634378,Name_9176,22Q91A669176@mrce.in,24.0,Medchal
T29143,C5598,2023-04-22,748.9350952926529,Cable,0.7464057975538709,Name_5598,22Q91A665598@mrce.in,20.0,Secunderabad
T29144,C7051,2023-08-03,838.4800442129344,Desk,0.8368566332882235,Name_7051,22Q91A667051@mrce.in,21.0,Medchal
T29145,C5052,,974.087593106388,Headphones,0.9738360640344483,Name_5052,22Q91A665052@mrce.in,23.0,Nizamabad
T29146,C0743,2023-01-21,905.3444998109072,Mouse,0.9043975271374499,Name_743,22Q91A66743@mrce.in,20.0,Warangal
T29147,C4545,2023-08-14,961.230807619496,Speaker,0.960849212110707,Name_4545,22Q91A664545@mrce.in,23.0,Hyderabad
T29148,C4356,,721.3433562849655,Keyboard,0.7185349250736007,Name_4356,22Q91A664356@mrce.in,20.0,Guntur
T29149,C3609,2023-02-26,149.2588978862159,Mouse,0.14066294014602646,Name_3609,22Q91A663609@mrce.in,24.0,Medchal
T29150,C3272,2023-09-18,24.829311154061024,Monitor,0.014974554081691356,Name_3272,unknown,22.0,Medchal
T29151,C2511,2023-02-21,456.3516385345263,Headphones,0.4508624028127714,Name_2511,unknown,20.0,Guntur
T29152,C8286,2023-05-11,703.4221684428735,Desk,0.7004324364663133,Name_8286,22Q91A668286@mrce.in,21.0,Karimnagar
T29153,C6056,2023-02-22,334.0574369265056,Keyboard,0.3273310046234821,Name_6056,22Q91A666056@mrce.in,22.0,Visakhapatnam
T29154,C1376,2023-03-24,707.741841724023,Laptop,0.7047958099797335,Name_1376,22Q91A661376@mrce.in,20.0,Secunderabad
T29155,C9324,2023-01-18,250.0949227398552,Desk,0.24251907865654634,Name_9324,22Q91A669324@mrce.in,26.0,Visakhapatnam
T29156,C2517,2023-05-23,506.2696254269806,Cable,0.501285387995538,Name_2517,unknown,,Karimnagar
T29157,C6239,2023-11-02,479.2465127932242,Mouse,0.4739888944318102,Name_6239,22Q91A666239@mrce.in,18.0,Visakhapatnam
T29158,C0091,2023-01-28,707.9935062249309,Laptop,0.7050500204595681,Name_91,22Q91A6691@mrce.in,19.0,Nizamabad
T29159,C1480,2023-10-29,664.9653388514238,Laptop,0.6615865560656562,Name_1480,22Q91A661480@mrce.in,24.0,Guntur
